ecephys_unit_id,cortical_depth,cortical_layer
915958814,0.0,0
915957936,0.0,0
915957941,0.0,0
915957946,0.0,0
915957951,0.0,0
915957956,0.0,0
915957962,0.0,0
915957966,0.0,0
915957976,0.0,0
915957982,0.0,0
915957986,0.0,0
915957990,0.0,0
915957996,0.0,0
915958000,0.0,0
915958006,0.0,0
915958010,0.0,0
915958015,0.0,0
915958020,0.0,0
915958034,0.0,0
915958038,0.0,0
915958041,0.0,0
915958024,0.0,0
915958029,0.0,0
915958048,0.0,0
915958052,0.0,0
915958058,0.0,0
915958062,0.0,0
915958067,0.0,0
915958071,0.0,0
915958076,0.0,0
915958083,0.0,0
915958088,0.0,0
915958094,0.0,0
915958100,0.0,0
915958104,0.0,0
915958108,0.0,0
915958114,0.0,0
915958147,0.0,0
915958167,0.0,0
915958118,0.0,0
915958151,0.0,0
915958122,0.0,0
915958126,0.0,0
915958131,0.0,0
915958136,0.0,0
915958142,0.0,0
915958157,0.0,0
915958162,0.0,0
915958172,0.0,0
915958177,0.0,0
915958182,0.0,0
915958819,0.0,0
915958188,0.0,0
915958192,0.0,0
915958197,0.0,0
915958202,0.0,0
915958207,0.0,0
915958211,0.0,0
915958824,0.0,0
915958932,0.0,0
915958215,0.0,0
915958219,0.0,0
915958224,0.0,0
915958244,0.0,0
915958230,0.0,0
915958234,0.0,0
915958830,0.0,0
915958239,0.0,0
915958249,0.0,0
915958253,0.0,0
915958257,0.0,0
915958262,0.0,0
915958267,0.0,0
915958273,0.0,0
915958278,0.0,0
915958283,0.0,0
915958288,0.0,0
915958292,0.0,0
915958298,0.0,0
915958302,0.0,0
915958307,0.0,0
915958473,0.0,0
915958317,0.0,0
915958840,0.0,0
915958845,0.0,0
915958325,0.0,0
915958335,0.0,0
915958835,0.0,0
915958342,0.0,0
915958418,0.0,0
915958347,0.0,0
915958353,0.0,0
915958359,0.0,0
915958364,0.0,0
915958370,0.0,0
915958851,0.0,0
915958937,0.0,0
915958375,0.0,0
915958381,0.0,0
915958856,0.0,0
915958388,0.0,0
915958403,0.0,0
915958408,0.0,0
915958414,0.0,0
915958428,0.0,0
915958862,0.0,0
915958397,0.0,0
915958424,0.0,0
915958896,0.0,0
915958900,0.0,0
915958437,0.0,0
915958441,0.0,0
915958447,0.0,0
915958452,0.0,0
915958477,0.0,0
915958868,0.0,0
915958456,0.0,0
915958462,0.0,0
915958468,0.0,0
915958516,0.0,0
915958875,0.0,0
915958970,0.0,0
915958490,0.0,0
915958495,0.0,0
915958503,0.0,0
915958879,0.0,0
915958511,0.0,0
915958942,0.0,0
915958521,0.0,0
915958534,0.0,0
915958539,0.0,0
915958549,0.0,0
915958554,0.0,0
915958558,0.0,0
915958564,0.0,0
915958570,0.0,0
915958576,0.0,0
915958947,0.0,0
915958976,0.0,0
915958587,0.0,0
915958592,0.0,0
915958598,0.0,0
915958605,0.0,0
915958694,0.0,0
915958884,0.0,0
915958890,0.0,0
915958985,0.0,0
915959039,0.0,0
915959045,0.0,0
915959050,0.0,0
915959055,0.0,0
915959059,0.0,0
915959078,0.0,0
915959083,0.0,0
915959099,0.0,0
915959144,0.0,0
915961013,0.0,0
915959068,0.0,0
915959074,0.0,0
915959089,0.0,0
915959173,0.0,0
915959104,0.0,0
915959107,0.0,0
915959113,0.0,0
915959118,0.0,0
915959123,0.0,0
915961015,0.0,0
915959129,0.0,0
915959133,0.0,0
915959138,0.0,0
915961144,0.0,0
915959148,0.0,0
915959154,0.0,0
915959159,0.0,0
915959164,0.0,0
915959168,0.0,0
915961017,0.0,0
915959178,0.0,0
915959184,0.0,0
915959188,0.0,0
915959194,0.0,0
915959198,0.0,0
915959203,0.0,0
915959209,0.0,0
915959213,0.0,0
915959218,0.0,0
915959223,0.0,0
915959228,0.0,0
915959234,0.0,0
915959238,0.0,0
915959243,0.0,0
915959246,0.0,0
915959252,0.0,0
915959257,0.0,0
915961019,0.0,0
915959262,0.0,0
915959266,0.0,0
915959270,0.0,0
915959274,0.0,0
915959279,0.0,0
915959283,0.0,0
915959288,0.0,0
915959295,0.0,0
915959299,0.0,0
915959303,0.0,0
915959309,0.0,0
915959367,0.0,0
915961022,0.0,0
915959312,0.0,0
915959338,0.0,0
915959316,0.0,0
915959320,0.0,0
915959324,0.0,0
915959330,0.0,0
915959334,0.0,0
915959343,0.0,0
915959347,0.0,0
915959351,0.0,0
915959357,0.0,0
915959363,0.0,0
915959519,0.0,0
915959371,0.0,0
915959375,0.0,0
915959410,0.0,0
915959379,0.0,0
915959383,0.0,0
915959386,0.0,0
915959391,0.0,0
915959394,0.0,0
915959398,0.0,0
915959402,0.0,0
915959406,0.0,0
915961026,0.0,0
915959415,0.0,0
915959419,0.0,0
915959422,0.0,0
915959426,0.0,0
915961028,0.0,0
915959431,0.0,0
915959435,0.0,0
915959439,0.0,0
915961031,0.0,0
915959443,0.0,0
915959446,0.0,0
915959450,0.0,0
915959454,0.0,0
915959459,0.0,0
915959464,0.0,0
915959467,0.0,0
915959510,0.0,0
915961033,0.0,0
915959472,0.0,0
915959476,0.0,0
915959480,0.0,0
915959485,0.0,0
915959489,0.0,0
915959494,0.0,0
915959497,0.0,0
915959502,0.0,0
915961036,0.0,0
915961039,0.0,0
915961041,0.0,0
915961136,0.0,0
915959506,0.0,0
915959515,0.0,0
915961044,0.0,0
915959523,0.0,0
915959527,0.0,0
915959535,0.0,0
915959540,0.0,0
915959544,0.0,0
915959594,0.0,0
915959548,0.0,0
915959564,0.0,0
915959568,0.0,0
915959574,0.0,0
915959576,0.0,0
915961047,0.0,0
915959552,0.0,0
915959556,0.0,0
915959560,0.0,0
915961053,0.0,0
915959571,0.0,0
915959591,0.0,0
915961056,0.0,0
915961060,0.0,0
915959581,0.0,0
915959584,0.0,0
915961051,0.0,0
915959587,0.0,0
915959601,0.0,0
915959604,0.0,0
915959608,0.0,0
915959613,0.0,0
915961063,0.0,0
915961065,0.0,0
915961068,0.0,0
915961139,0.0,0
915961167,0.0,0
915959616,0.0,0
915959619,0.0,0
915959623,0.0,0
915959627,0.0,0
915959631,0.0,0
915959634,0.0,0
915959638,0.0,0
915959642,0.0,0
915959659,0.0,0
915961150,0.0,0
915961152,0.0,0
915959663,0.0,0
915959672,0.0,0
915961071,0.0,0
915959668,0.0,0
915959676,0.0,0
915959684,0.0,0
915959688,0.0,0
915959691,0.0,0
915959705,0.0,0
915961073,0.0,0
915961075,0.0,0
915959700,0.0,0
915961079,0.0,0
915961142,0.0,0
915959708,0.0,0
915959712,0.0,0
915959716,0.0,0
915959723,0.0,0
915959727,0.0,0
915959739,0.0,0
915959741,0.0,0
915959744,0.0,0
915959748,0.0,0
915959751,0.0,0
915959755,0.0,0
915959758,0.0,0
915959762,0.0,0
915959764,0.0,0
915959768,0.0,0
915959771,0.0,0
915959775,0.0,0
915959786,0.0,0
915959792,0.0,0
915959795,0.0,0
915959799,0.0,0
915959802,0.0,0
915959832,0.0,0
915959836,0.0,0
915959845,0.0,0
915959809,0.0,0
915959957,0.0,0
915959960,0.0,0
915959963,0.0,0
915959969,0.0,0
915959812,0.0,0
915959850,0.0,0
915959816,0.0,0
915959825,0.0,0
915959916,0.0,0
915959921,0.0,0
915959930,0.0,0
915959933,0.0,0
915959937,0.0,0
915959951,0.0,0
915959841,0.0,0
915959855,0.0,0
915959877,0.0,0
915959883,0.0,0
915959886,0.0,0
915959858,0.0,0
915959862,0.0,0
915959871,0.0,0
915959867,0.0,0
915959890,0.0,0
915959895,0.0,0
915959897,0.0,0
915959997,0.0,0
915959902,0.0,0
915959906,0.0,0
915959909,0.0,0
915959913,0.0,0
915959943,0.0,0
915959925,0.0,0
915959974,0.0,0
915959976,0.0,0
915959980,0.0,0
915960007,0.0,0
915959940,0.0,0
915959947,0.0,0
915959967,0.0,0
915960000,0.0,0
915960003,0.0,0
915960017,0.0,0
915960066,0.0,0
915959983,0.0,0
915959990,0.0,0
915959994,0.0,0
915960010,0.0,0
915960013,0.0,0
915960020,0.0,0
915960027,0.0,0
915960032,0.0,0
915960036,0.0,0
915960039,0.0,0
915960073,0.0,0
915960058,0.0,0
915960062,0.0,0
915960070,0.0,0
915960078,0.0,0
915960084,0.0,0
915960092,0.0,0
915960097,0.0,0
915960101,0.0,0
915960105,0.0,0
915960109,0.0,0
915960112,0.0,0
915960125,0.0,0
915960116,0.0,0
915960121,0.0,0
915960129,0.0,0
915960133,0.0,0
915960137,0.0,0
915960141,0.0,0
915960146,0.0,0
915960149,0.0,0
915960154,0.0,0
915960158,0.0,0
915960161,0.0,0
915960165,0.0,0
915960169,0.0,0
915960173,0.0,0
915960180,0.0,0
915960184,0.0,0
915960188,0.0,0
915960192,0.0,0
915960196,0.0,0
915960210,0.0,0
915960213,0.0,0
915960218,0.0,0
915960223,0.0,0
915960226,0.0,0
915960230,0.0,0
915960235,0.0,0
915960239,0.0,0
915960244,0.0,0
915960249,0.0,0
915960253,0.0,0
915960257,0.0,0
915960262,0.0,0
915960275,0.0,0
915960279,0.0,0
915960283,0.0,0
915960287,0.0,0
915960290,0.0,0
915960294,0.0,0
915960297,0.0,0
915960267,0.0,0
915960271,0.0,0
915960300,0.0,0
915960306,0.0,0
915960309,0.0,0
915960312,0.0,0
915960317,0.0,0
915960322,0.0,0
915960327,0.0,0
915960330,0.0,0
915960333,0.0,0
915960337,0.0,0
915960341,0.0,0
915960345,0.0,0
915960348,0.0,0
915960352,0.0,0
915960356,0.0,0
915960359,0.0,0
915961084,0.0,0
915961154,0.0,0
915961158,0.0,0
915960363,0.0,0
915960366,0.0,0
915960371,0.0,0
915960374,0.0,0
915960382,0.0,0
915960378,0.0,0
915960399,0.0,0
915960409,0.0,0
915960413,0.0,0
915960427,0.0,0
915961086,0.0,0
915961088,0.0,0
915960389,0.0,0
915960392,0.0,0
915960396,0.0,0
915960402,0.0,0
915960406,0.0,0
915960416,0.0,0
915960421,0.0,0
915960424,0.0,0
915960434,0.0,0
915960431,0.0,0
915960438,0.0,0
915960441,0.0,0
915960446,0.0,0
915960449,0.0,0
915960452,0.0,0
915960454,0.0,0
915960456,0.0,0
915960460,0.0,0
915960474,0.0,0
915960463,0.0,0
915960467,0.0,0
915960470,0.0,0
915960478,0.0,0
915960481,0.0,0
915960485,0.0,0
915960489,0.0,0
915960491,0.0,0
915960494,0.0,0
915960499,0.0,0
915960504,0.0,0
915960510,0.0,0
915960530,0.0,0
915960535,0.0,0
915960539,0.0,0
915960518,0.0,0
915960522,0.0,0
915960525,0.0,0
915961092,0.0,0
915960544,0.0,0
915960547,0.0,0
915961094,0.0,0
915961170,0.0,0
915960550,0.0,0
915960553,0.0,0
915960557,0.0,0
915960562,0.0,0
915960566,0.0,0
915960569,0.0,0
915961096,0.0,0
915960572,0.0,0
915960575,0.0,0
915960578,0.0,0
915960581,0.0,0
915960586,0.0,0
915960589,0.0,0
915960592,0.0,0
915960595,0.0,0
915960621,0.0,0
915960599,0.0,0
915960602,0.0,0
915960606,0.0,0
915960609,0.0,0
915960612,0.0,0
915960615,0.0,0
915960618,0.0,0
915961098,0.0,0
915960624,0.0,0
915960627,0.0,0
915960630,0.0,0
915960634,0.0,0
915960637,0.0,0
915960640,0.0,0
915960642,0.0,0
915960759,0.0,0
915960648,0.0,0
915960652,0.0,0
915960656,0.0,0
915960661,0.0,0
915960670,0.0,0
915960700,0.0,0
915961101,0.0,0
915960665,0.0,0
915960674,0.0,0
915960678,0.0,0
915960683,0.0,0
915960688,0.0,0
915960693,0.0,0
915960696,0.0,0
915960704,0.0,0
915960707,0.0,0
915960711,0.0,0
915960714,0.0,0
915960718,0.0,0
915960871,0.0,0
915960721,0.0,0
915960725,0.0,0
915960728,0.0,0
915960732,0.0,0
915960737,0.0,0
915960744,0.0,0
915960748,0.0,0
915960754,0.0,0
915960757,0.0,0
915961104,0.0,0
915960763,0.0,0
915960765,0.0,0
915960768,0.0,0
915960770,0.0,0
915960799,0.0,0
915960773,0.0,0
915960775,0.0,0
915960780,0.0,0
915960783,0.0,0
915960790,0.0,0
915960802,0.0,0
915960830,0.0,0
915960845,0.0,0
915960848,0.0,0
915960851,0.0,0
915960854,0.0,0
915960857,0.0,0
915961111,0.0,0
915960804,0.0,0
915960807,0.0,0
915960810,0.0,0
915960812,0.0,0
915960815,0.0,0
915961106,0.0,0
915960817,0.0,0
915960819,0.0,0
915960823,0.0,0
915960825,0.0,0
915960838,0.0,0
915960841,0.0,0
915961109,0.0,0
915960832,0.0,0
915960835,0.0,0
915960859,0.0,0
915960861,0.0,0
915960865,0.0,0
915960868,0.0,0
915960874,0.0,0
915960897,0.0,0
915961114,0.0,0
915960876,0.0,0
915960882,0.0,0
915960886,0.0,0
915960889,0.0,0
915960892,0.0,0
915961161,0.0,0
915960901,0.0,0
915960906,0.0,0
915960908,0.0,0
915960914,0.0,0
915960916,0.0,0
915961116,0.0,0
915960911,0.0,0
915960921,0.0,0
915960923,0.0,0
915960926,0.0,0
915960928,0.0,0
915960931,0.0,0
915961121,0.0,0
915961123,0.0,0
915961126,0.0,0
915960933,0.0,0
915960939,0.0,0
915960941,0.0,0
915961119,0.0,0
915961128,0.0,0
915961164,0.0,0
915960947,0.0,0
915960949,0.0,0
915960951,0.0,0
915960954,0.0,0
915960962,0.0,0
915960964,0.0,0
915960957,0.0,0
915960959,0.0,0
915960968,0.0,0
915960970,0.0,0
915960972,0.0,0
915960975,0.0,0
915960977,0.0,0
915960980,0.0,0
915961131,0.0,0
915960983,0.0,0
915960985,0.0,0
915960987,0.0,0
915960991,0.0,0
915960993,0.0,0
915960996,0.0,0
915960998,0.0,0
915961000,0.0,0
915961003,0.0,0
915961009,0.0,0
915961134,0.0,0
915961146,0.0,0
915961198,0.0,0
915961291,0.0,0
915961293,0.0,0
915961363,0.0,0
915963202,0.0,0
915963521,0.0,0
915963597,0.0,0
915961200,0.0,0
915961206,0.0,0
915961208,0.0,0
915961213,0.0,0
915961215,0.0,0
915961225,0.0,0
915961285,0.0,0
915963205,0.0,0
915963208,0.0,0
915963210,0.0,0
915963431,0.0,0
915963434,0.0,0
915963503,0.0,0
915963519,0.0,0
915963568,0.0,0
915961219,0.0,0
915961222,0.0,0
915961230,0.0,0
915961233,0.0,0
915961237,0.0,0
915961239,0.0,0
915961245,0.0,0
915963428,0.0,0
915961242,0.0,0
915961248,0.0,0
915961251,0.0,0
915961260,0.0,0
915961263,0.0,0
915961265,0.0,0
915963524,0.0,0
915961253,0.0,0
915961255,0.0,0
915961257,0.0,0
915961309,0.0,0
915961267,0.0,0
915961269,0.0,0
915961272,0.0,0
915961275,0.0,0
915961277,0.0,0
915963212,0.0,0
915961279,0.0,0
915961283,0.0,0
915961289,0.0,0
915961297,0.0,0
915961299,0.0,0
915961307,0.0,0
915961312,0.0,0
915961301,0.0,0
915961303,0.0,0
915961318,0.0,0
915961320,0.0,0
915961323,0.0,0
915961326,0.0,0
915961328,0.0,0
915961331,0.0,0
915961334,0.0,0
915961336,0.0,0
915961338,0.0,0
915961340,0.0,0
915961343,0.0,0
915961353,0.0,0
915961356,0.0,0
915961346,0.0,0
915961348,0.0,0
915961351,0.0,0
915961358,0.0,0
915961365,0.0,0
915961367,0.0,0
915961369,0.0,0
915961375,0.0,0
915961377,0.0,0
915961380,0.0,0
915961383,0.0,0
915961389,0.0,0
915963216,0.0,0
915961385,0.0,0
915961391,0.0,0
915961393,0.0,0
915961400,0.0,0
915961403,0.0,0
915961406,0.0,0
915961411,0.0,0
915961414,0.0,0
915961417,0.0,0
915961420,0.0,0
915961423,0.0,0
915961425,0.0,0
915961428,0.0,0
915961433,0.0,0
915961436,0.0,0
915961438,0.0,0
915961441,0.0,0
915963218,0.0,0
915961397,0.0,0
915961554,0.0,0
915963536,0.0,0
915963601,0.0,0
915961444,0.0,0
915963220,0.0,0
915963570,0.0,0
915961446,0.0,0
915961449,0.0,0
915961451,0.0,0
915961454,0.0,0
915963223,0.0,0
915961457,0.0,0
915961459,0.0,0
915962153,0.0,0
915963226,0.0,0
915963232,0.0,0
915963437,0.0,0
915963573,0.0,0
915963576,0.0,0
915961461,0.0,0
915963229,0.0,0
915961463,0.0,0
915961468,0.0,0
915961470,0.0,0
915961518,0.0,0
915961522,0.0,0
915961525,0.0,0
915961528,0.0,0
915961531,0.0,0
915961533,0.0,0
915961536,0.0,0
915961549,0.0,0
915963242,0.0,0
915963249,0.0,0
915963533,0.0,0
915961479,0.0,0
915961597,0.0,0
915963265,0.0,0
915961481,0.0,0
915961493,0.0,0
915961497,0.0,0
915961499,0.0,0
915961509,0.0,0
915963234,0.0,0
915963529,0.0,0
915963531,0.0,0
915963604,0.0,0
915961484,0.0,0
915961487,0.0,0
915961490,0.0,0
915961501,0.0,0
915961504,0.0,0
915963236,0.0,0
915963578,0.0,0
915961507,0.0,0
915961513,0.0,0
915961515,0.0,0
915963238,0.0,0
915963245,0.0,0
915961539,0.0,0
915961542,0.0,0
915961545,0.0,0
915961551,0.0,0
915961654,0.0,0
915963260,0.0,0
915963540,0.0,0
915963607,0.0,0
915961557,0.0,0
915961561,0.0,0
915961565,0.0,0
915961569,0.0,0
915963251,0.0,0
915963254,0.0,0
915963581,0.0,0
915961571,0.0,0
915961574,0.0,0
915961577,0.0,0
915961579,0.0,0
915963257,0.0,0
915961581,0.0,0
915961584,0.0,0
915961588,0.0,0
915961592,0.0,0
915963263,0.0,0
915961609,0.0,0
915961612,0.0,0
915961615,0.0,0
915961617,0.0,0
915961619,0.0,0
915961594,0.0,0
915961626,0.0,0
915961623,0.0,0
915961651,0.0,0
915961683,0.0,0
915961638,0.0,0
915961640,0.0,0
915961642,0.0,0
915961665,0.0,0
915961667,0.0,0
915961671,0.0,0
915961680,0.0,0
915961646,0.0,0
915961648,0.0,0
915963268,0.0,0
915963271,0.0,0
915963538,0.0,0
915961662,0.0,0
915961686,0.0,0
915961693,0.0,0
915961698,0.0,0
915961701,0.0,0
915961708,0.0,0
915961712,0.0,0
915961714,0.0,0
915961716,0.0,0
915961718,0.0,0
915963293,0.0,0
915961721,0.0,0
915961723,0.0,0
915961725,0.0,0
915961765,0.0,0
915963277,0.0,0
915963279,0.0,0
915963443,0.0,0
915961728,0.0,0
915961733,0.0,0
915961737,0.0,0
915961740,0.0,0
915961745,0.0,0
915961752,0.0,0
915961759,0.0,0
915961761,0.0,0
915963283,0.0,0
915961756,0.0,0
915963544,0.0,0
915961781,0.0,0
915961784,0.0,0
915961786,0.0,0
915961771,0.0,0
915961790,0.0,0
915961793,0.0,0
915963291,0.0,0
915961776,0.0,0
915961778,0.0,0
915963285,0.0,0
915963288,0.0,0
915961796,0.0,0
915961898,0.0,0
915961801,0.0,0
915961807,0.0,0
915961825,0.0,0
915961828,0.0,0
915961830,0.0,0
915961856,0.0,0
915961804,0.0,0
915961811,0.0,0
915961814,0.0,0
915961816,0.0,0
915961820,0.0,0
915961822,0.0,0
915963295,0.0,0
915963298,0.0,0
915961834,0.0,0
915961836,0.0,0
915961838,0.0,0
915961840,0.0,0
915961843,0.0,0
915961846,0.0,0
915961849,0.0,0
915961853,0.0,0
915961858,0.0,0
915961861,0.0,0
915961864,0.0,0
915961883,0.0,0
915961886,0.0,0
915961891,0.0,0
915961893,0.0,0
915961869,0.0,0
915961872,0.0,0
915961875,0.0,0
915961878,0.0,0
915961880,0.0,0
915961896,0.0,0
915961901,0.0,0
915961904,0.0,0
915961906,0.0,0
915961909,0.0,0
915961912,0.0,0
915961914,0.0,0
915961916,0.0,0
915962015,0.0,0
915962021,0.0,0
915963301,0.0,0
915963448,0.0,0
915961922,0.0,0
915961924,0.0,0
915961927,0.0,0
915961932,0.0,0
915961934,0.0,0
915961937,0.0,0
915963445,0.0,0
915963506,0.0,0
915963591,0.0,0
915961930,0.0,0
915961940,0.0,0
915961944,0.0,0
915961946,0.0,0
915961948,0.0,0
915961952,0.0,0
915961974,0.0,0
915961950,0.0,0
915961956,0.0,0
915961959,0.0,0
915961961,0.0,0
915961964,0.0,0
915961966,0.0,0
915961968,0.0,0
915961972,0.0,0
915961976,0.0,0
915961982,0.0,0
915961988,0.0,0
915961995,0.0,0
915962000,0.0,0
915962002,0.0,0
915962005,0.0,0
915962028,0.0,0
915962031,0.0,0
915962034,0.0,0
915962038,0.0,0
915962041,0.0,0
915962043,0.0,0
915962045,0.0,0
915962056,0.0,0
915962048,0.0,0
915962050,0.0,0
915962052,0.0,0
915962058,0.0,0
915962061,0.0,0
915962071,0.0,0
915962090,0.0,0
915962094,0.0,0
915962116,0.0,0
915962066,0.0,0
915962068,0.0,0
915963308,0.0,0
915963312,0.0,0
915962073,0.0,0
915962084,0.0,0
915962078,0.0,0
915962086,0.0,0
915962121,0.0,0
915963314,0.0,0
915962081,0.0,0
915962102,0.0,0
915963316,0.0,0
915962096,0.0,0
915962099,0.0,0
915963327,0.0,0
915962119,0.0,0
915963546,0.0,0
915962127,0.0,0
915962132,0.0,0
915962134,0.0,0
915962140,0.0,0
915962145,0.0,0
915962155,0.0,0
915962160,0.0,0
915962167,0.0,0
915963324,0.0,0
915962163,0.0,0
915962171,0.0,0
915962173,0.0,0
915963321,0.0,0
